latitude,longitude,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01
13.57005719,100.652727,49.98779296875,189.94532775878903,175.06983947753906,186.03934478759768,196.93841552734372,221.55530548095703,219.6729888916016,235.70362854003903,241.61791229248047,50.96781539916992,37.74486351013184,42.29664611816406,184.64495849609372,189.34458923339844,183.95155334472656,190.6128921508789,210.8213653564453,230.8476409912109,223.97702026367188,237.8247528076172,246.66973114013672,80.63236999511719,184.11949157714844,62.06709289550781,175.64617919921875,195.83264923095703,186.5508728027344,186.59554290771484,203.60519409179688,227.1686248779297,232.4873046875,233.02288818359372,223.32556915283203,138.68235778808594,45.13833236694336,38.69549560546875,64.09508514404297,190.99838256835935,191.3929748535156,182.1670455932617,211.44094848632807,213.43651580810547,229.12356567382807,214.1123809814453,223.19824981689453,75.58780670166016,53.32042121887207,45.86235809326172,202.3368988037109,188.5979766845703,185.64596557617188,186.4884185791016,207.60531616210935,209.3666763305664,213.10313415527344,227.22702026367188,220.29962921142575,125.66170501708984,46.056888580322266,56.56576919555664,188.52069091796875,127.99880981445312,185.9098358154297,188.05049896240237,188.83262634277344,214.5014495849609,221.13108825683597,234.5050201416016,240.0633087158203,248.78314208984372,42.49168205261231,34.14945983886719,43.71993255615234,84.13482666015625,179.57421875,185.2818603515625,177.0433349609375,222.6128463745117,230.41310119628903,232.00120544433597,226.24842834472656,158.1736297607422,44.36360549926758,52.585479736328125,172.1983184814453,182.33887481689453,181.7432403564453,183.5816116333008,174.44410705566406,223.5209808349609,229.7347717285156,218.9294586181641,223.72036743164065,70.55396270751953,32.73868560791016,46.28435516357422,55.53628540039063,191.48152923583984,186.2086944580078,184.6720428466797,214.6085357666016,207.479248046875,228.77989196777344,234.2687530517578,240.03699493408203,64.65384674072266,54.089820861816406,56.66800308227539,187.9800567626953,190.43927001953125,183.52667236328125,183.49434661865237,186.747314453125,201.2419586181641,201.84066772460935,217.0267791748047,200.7518615722656,200.3656005859375,44.10338020324707,52.45179748535156
13.58447894,100.8644025,49.98779296875,189.94532775878903,175.06983947753906,186.03934478759768,196.93841552734372,221.55530548095703,219.6729888916016,235.70362854003903,241.61791229248047,50.96781539916992,37.74486351013184,42.29664611816406,184.64495849609372,189.34458923339844,183.95155334472656,190.6128921508789,210.8213653564453,230.8476409912109,223.97702026367188,237.8247528076172,246.66973114013672,80.63236999511719,184.11949157714844,62.06709289550781,175.64617919921875,195.83264923095703,186.5508728027344,186.59554290771484,203.60519409179688,227.1686248779297,232.4873046875,233.02288818359372,223.32556915283203,138.68235778808594,45.13833236694336,38.69549560546875,64.09508514404297,190.99838256835935,191.3929748535156,182.1670455932617,211.44094848632807,213.43651580810547,229.12356567382807,214.1123809814453,223.19824981689453,75.58780670166016,53.32042121887207,45.86235809326172,202.3368988037109,188.5979766845703,185.64596557617188,186.4884185791016,207.60531616210935,209.3666763305664,213.10313415527344,227.22702026367188,220.29962921142575,125.66170501708984,46.056888580322266,56.56576919555664,188.52069091796875,127.99880981445312,185.9098358154297,188.05049896240237,188.83262634277344,214.5014495849609,221.13108825683597,234.5050201416016,240.0633087158203,248.78314208984372,42.49168205261231,34.14945983886719,56.3784065246582,84.90268325805664,184.5502014160156,186.53504943847656,174.7650909423828,220.19925689697263,228.65228271484372,220.35194396972656,204.22447967529297,147.41844177246094,48.86539459228516,58.99029541015625,91.94652557373048,187.6113128662109,185.9657440185547,188.4508209228516,170.0557403564453,220.0634536743164,226.9983367919922,220.79054260253903,224.71783447265625,66.17210388183594,42.03808784484863,55.26706314086914,67.36083221435547,195.3331298828125,189.01817321777344,188.54000854492188,209.16748046875,208.43485260009768,226.22999572753903,232.5087890625,239.5546417236328,64.18717193603516,57.99105453491211,66.14949798583984,165.56396484375,189.39707946777344,189.5536193847656,185.76717376708984,193.8150787353516,197.11973571777344,204.21511840820312,214.6621856689453,199.00926971435547,87.15471649169922,53.232872009277344,60.37298774719238
13.62832532,100.7269535,54.99966430664063,183.76050567626956,174.3694305419922,178.0854263305664,184.76351928710935,219.5127716064453,221.53163146972656,230.69744873046875,240.92621612548828,50.26661682128906,35.1229190826416,43.653926849365234,156.65943908691406,188.3033599853516,172.6810760498047,185.3049774169922,209.52345275878903,231.7054977416992,226.80702209472656,240.7843017578125,251.3629302978516,70.70476531982422,171.17858123779297,57.5434455871582,170.89276123046875,185.7747802734375,182.0738525390625,182.40462493896484,198.95767211914065,223.55406188964844,230.3392791748047,233.9029541015625,222.705680847168,108.09857177734376,48.24784278869629,39.07354736328125,69.13539123535156,189.31919860839844,190.0036773681641,177.68348693847656,208.45095825195312,210.14421844482425,229.49176025390625,211.8297271728516,218.859619140625,56.94038009643555,51.60675430297852,42.53473281860352,79.1726303100586,181.97473907470703,183.40711975097656,184.8949966430664,205.96096801757807,208.5496368408203,209.7742156982422,228.6033477783203,222.59429931640625,78.69015502929688,44.38567352294922,54.41553115844727,185.99636840820312,97.3895492553711,186.6029815673828,188.84343719482425,186.26123046875,210.7488555908203,220.79226684570312,234.29478454589844,240.0365753173828,224.73776245117188,41.435564041137695,31.063907623291016,49.85599899291992,84.4441146850586,180.94271850585935,187.3701629638672,176.35813903808594,221.13655853271484,231.73410034179688,228.2276153564453,225.4621353149414,149.75572204589844,44.09199523925781,54.00644302368164,172.72164916992188,185.22268676757807,183.6251220703125,186.14892578125,173.35272216796875,224.11212158203125,231.0632781982422,220.1607666015625,223.93359375,68.21939849853516,35.72920799255371,52.33982467651367,58.824337005615234,192.92681884765625,188.062255859375,185.5778579711914,215.44081115722656,207.7242660522461,230.60400390625,234.0216827392578,241.34265899658203,63.367069244384766,57.03135681152344,61.11513900756836,176.3618927001953,187.65647888183597,185.82952880859372,185.04569244384768,190.13462829589844,201.86151123046875,199.5367126464844,212.3628692626953,203.71048736572263,197.619140625,49.60770797729492,55.52669525146485
13.65707717,100.5536002,39.776004791259766,179.95187377929688,177.38052368164062,177.35972595214844,190.30474853515625,218.5522232055664,223.21807861328125,241.05113220214844,241.9283142089844,62.7880744934082,30.33742904663086,33.074607849121094,159.5900421142578,181.2577972412109,174.67605590820312,186.82393646240237,211.91091918945312,234.15723419189453,226.25205993652344,240.89205932617188,251.40277862548828,63.87532806396485,190.51935577392575,59.1361198425293,171.35345458984375,179.97930145263672,179.5198974609375,182.2144927978516,201.3448944091797,228.29351806640625,231.245849609375,233.35581970214844,224.66134643554688,129.55960083007812,39.66407203674317,25.223114013671875,71.96578216552734,182.84820556640625,183.56167602539065,177.12212371826172,216.4373321533203,215.29149627685547,232.6866455078125,212.5848693847656,226.6587905883789,74.53874206542969,65.77334213256836,34.15156173706055,189.99166870117188,178.8772735595703,178.90005493164062,180.6746826171875,207.0416259765625,213.78047943115237,211.6738739013672,231.18675231933597,230.0138931274414,96.9809112548828,41.28680992126465,52.375587463378906,183.23492431640625,119.77780151367188,180.9950714111328,184.25052642822263,182.334716796875,215.9428939819336,223.7628936767578,234.37643432617188,240.2335205078125,232.9892425537109,38.06354713439941,28.10933303833008,36.927982330322266,78.8017349243164,178.4369659423828,184.1017074584961,177.30386352539062,224.30137634277344,232.51329040527344,235.46792602539065,233.1605987548828,150.4346160888672,34.533063888549805,50.81869888305664,156.85476684570312,181.18443298339844,176.27406311035156,181.97203826904297,175.2830352783203,226.1751937866211,231.9171905517578,221.06182861328125,236.80821228027344,65.66610717773438,27.243264198303223,39.189361572265625,55.07665252685547,188.90869903564453,183.5548095703125,181.88861083984372,218.88693237304688,208.75482177734372,233.42686462402344,234.8571319580078,244.6205902099609,62.53900146484375,49.35451316833496,52.28497695922852,185.61749267578125,187.34378051757807,182.0749969482422,181.87181091308597,184.77328491210935,202.70492553710935,202.7789459228516,218.03335571289065,199.1895065307617,225.09112548828125,32.443620681762695,46.67730903625488
13.55723677,100.5149659,54.99966430664063,183.76050567626956,174.3694305419922,178.0854263305664,184.76351928710935,219.5127716064453,221.53163146972656,230.69744873046875,240.92621612548828,50.26661682128906,35.1229190826416,43.653926849365234,156.65943908691406,188.3033599853516,172.6810760498047,185.3049774169922,209.52345275878903,231.7054977416992,226.80702209472656,240.7843017578125,251.3629302978516,70.70476531982422,171.17858123779297,57.5434455871582,170.89276123046875,185.7747802734375,182.0738525390625,182.40462493896484,198.95767211914065,223.55406188964844,230.3392791748047,233.9029541015625,222.705680847168,108.09857177734376,48.24784278869629,39.07354736328125,69.13539123535156,189.31919860839844,190.0036773681641,177.68348693847656,208.45095825195312,210.14421844482425,229.49176025390625,211.8297271728516,218.859619140625,56.94038009643555,51.60675430297852,42.53473281860352,79.1726303100586,181.97473907470703,183.40711975097656,184.8949966430664,205.96096801757807,208.5496368408203,209.7742156982422,228.6033477783203,222.59429931640625,78.69015502929688,44.38567352294922,54.41553115844727,185.99636840820312,97.3895492553711,186.6029815673828,188.84343719482425,186.26123046875,210.7488555908203,220.79226684570312,234.29478454589844,240.0365753173828,224.73776245117188,41.435564041137695,31.063907623291016,47.313720703125,176.18954467773438,180.29104614257807,186.8302230834961,182.01043701171875,219.64584350585935,228.840576171875,226.12631225585935,224.67293548583984,157.22012329101562,41.48691368103027,51.20016479492188,175.4010009765625,182.37215423583984,180.8994903564453,183.95775604248047,177.66502380371094,219.28063201904297,227.91519165039065,217.38104248046875,221.4330368041992,74.05452728271484,54.17819023132324,45.18347930908203,68.96240997314453,192.069091796875,185.6057891845703,184.7589340209961,208.1267547607422,206.5326461791992,223.62765502929688,230.67742919921875,237.87064361572263,84.09394073486328,53.372467041015625,60.64873504638672,193.23190307617188,191.18820190429688,183.3008575439453,183.1841583251953,186.1617126464844,200.8164291381836,202.3850555419922,215.82797241210935,202.19934844970703,213.3303375244141,47.9233627319336,54.88381004333496
13.63652409,100.8095519,54.99966430664063,183.76050567626956,174.3694305419922,178.0854263305664,184.76351928710935,219.5127716064453,221.53163146972656,230.69744873046875,240.92621612548828,50.26661682128906,35.1229190826416,43.653926849365234,156.65943908691406,188.3033599853516,172.6810760498047,185.3049774169922,209.52345275878903,231.7054977416992,226.80702209472656,240.7843017578125,251.3629302978516,70.70476531982422,171.17858123779297,57.5434455871582,170.89276123046875,185.7747802734375,182.0738525390625,182.40462493896484,198.95767211914065,223.55406188964844,230.3392791748047,233.9029541015625,222.705680847168,108.09857177734376,48.24784278869629,39.07354736328125,69.13539123535156,189.31919860839844,190.0036773681641,177.68348693847656,208.45095825195312,210.14421844482425,229.49176025390625,211.8297271728516,218.859619140625,56.94038009643555,51.60675430297852,42.53473281860352,79.1726303100586,181.97473907470703,183.40711975097656,184.8949966430664,205.96096801757807,208.5496368408203,209.7742156982422,228.6033477783203,222.59429931640625,78.69015502929688,44.38567352294922,54.41553115844727,185.99636840820312,97.3895492553711,186.6029815673828,188.84343719482425,186.26123046875,210.7488555908203,220.79226684570312,234.29478454589844,240.0365753173828,224.73776245117188,41.435564041137695,31.063907623291016,52.699485778808594,86.15087890625,181.9134979248047,185.568473815918,174.53099060058594,221.80142211914065,230.3596343994141,224.4763641357422,218.56853485107425,152.16371154785156,48.41206169128418,58.24423599243164,166.8660430908203,184.16473388671875,185.28659057617188,187.3775329589844,173.44313049316406,220.9311981201172,230.02110290527344,221.53463745117188,224.7053680419922,64.89752197265625,40.71156883239746,53.91393661499024,66.00321960449219,194.1666641235352,187.5356903076172,186.3956069946289,212.65353393554688,208.31810760498047,228.3352203369141,233.631591796875,241.62703704833984,63.03987503051758,57.20365715026856,63.30663299560547,169.4220733642578,186.1104736328125,187.6014709472656,185.4805145263672,192.88409423828125,198.0929718017578,204.3045196533203,213.64605712890625,205.18995666503903,177.2073211669922,50.87640953063965,59.28160285949707
13.85731527,100.4911353,39.776004791259766,179.95187377929688,177.38052368164062,177.35972595214844,190.30474853515625,218.5522232055664,223.21807861328125,241.05113220214844,241.9283142089844,62.7880744934082,30.33742904663086,33.074607849121094,159.5900421142578,181.2577972412109,174.67605590820312,186.82393646240237,211.91091918945312,234.15723419189453,226.25205993652344,240.89205932617188,251.40277862548828,63.87532806396485,190.51935577392575,59.1361198425293,171.35345458984375,179.97930145263672,179.5198974609375,182.2144927978516,201.3448944091797,228.29351806640625,231.245849609375,233.35581970214844,224.66134643554688,129.55960083007812,39.66407203674317,25.223114013671875,71.96578216552734,182.84820556640625,183.56167602539065,177.12212371826172,216.4373321533203,215.29149627685547,232.6866455078125,212.5848693847656,226.6587905883789,74.53874206542969,65.77334213256836,34.15156173706055,189.99166870117188,178.8772735595703,178.90005493164062,180.6746826171875,207.0416259765625,213.78047943115237,211.6738739013672,231.18675231933597,230.0138931274414,96.9809112548828,41.28680992126465,52.375587463378906,183.23492431640625,119.77780151367188,180.9950714111328,184.25052642822263,182.334716796875,215.9428939819336,223.7628936767578,234.37643432617188,240.2335205078125,232.9892425537109,38.06354713439941,28.10933303833008,30.72739791870117,101.65802001953124,175.4078826904297,180.7220458984375,174.16311645507812,224.69811248779297,225.6243438720703,228.78695678710935,222.6484832763672,228.47332763671875,19.541871070861816,40.49775314331055,180.48008728027344,175.0768814086914,175.39144897460938,177.60115814208984,174.3061065673828,220.73817443847656,229.1182861328125,221.58892822265625,236.71910858154297,58.30242919921875,32.352335929870605,37.25809860229492,57.68038940429688,184.24642944335935,183.11448669433597,178.66006469726562,225.8790435791016,207.1762008666992,231.49929809570312,234.6558990478516,242.1293716430664,79.35440063476562,52.63465690612793,53.34051513671875,158.96237182617188,177.5870361328125,179.15573120117188,177.62411499023438,182.87599182128903,199.65564727783203,210.25634765625,212.1498870849609,200.43257904052732,203.2611083984375,28.98298168182373,37.58302307128906
13.81312635,100.4222538,39.776004791259766,179.95187377929688,177.38052368164062,177.35972595214844,190.30474853515625,218.5522232055664,223.21807861328125,241.05113220214844,241.9283142089844,62.7880744934082,30.33742904663086,33.074607849121094,159.5900421142578,181.2577972412109,174.67605590820312,186.82393646240237,211.91091918945312,234.15723419189453,226.25205993652344,240.89205932617188,251.40277862548828,63.87532806396485,190.51935577392575,59.1361198425293,171.35345458984375,179.97930145263672,179.5198974609375,182.2144927978516,201.3448944091797,228.29351806640625,231.245849609375,233.35581970214844,224.66134643554688,129.55960083007812,39.66407203674317,25.223114013671875,71.96578216552734,182.84820556640625,183.56167602539065,177.12212371826172,216.4373321533203,215.29149627685547,232.6866455078125,212.5848693847656,226.6587905883789,74.53874206542969,65.77334213256836,34.15156173706055,189.99166870117188,178.8772735595703,178.90005493164062,180.6746826171875,207.0416259765625,213.78047943115237,211.6738739013672,231.18675231933597,230.0138931274414,96.9809112548828,41.28680992126465,52.375587463378906,183.23492431640625,119.77780151367188,180.9950714111328,184.25052642822263,182.334716796875,215.9428939819336,223.7628936767578,234.37643432617188,240.2335205078125,232.9892425537109,38.06354713439941,28.10933303833008,26.103456497192383,120.7368049621582,175.7837677001953,182.1006622314453,174.03750610351562,223.74010467529297,226.6013336181641,230.0780487060547,225.69569396972656,240.0754852294922,19.74026107788086,40.89776992797852,166.6415557861328,169.37946319580078,174.7283935546875,177.39869689941406,171.09835815429688,221.30245971679688,230.2044982910156,220.15817260742188,240.34634399414065,53.88053512573242,26.986531257629395,36.16349029541016,62.78657150268555,184.9052505493164,182.82257080078125,178.26864624023438,227.770263671875,208.4882659912109,232.5712432861328,234.83010864257807,244.85230255126956,68.19850158691406,50.52067756652832,48.77553176879883,179.84805297851562,176.08413696289062,179.4490966796875,177.63262939453125,182.5447235107422,204.16251373291016,212.62603759765625,219.9232177734375,201.8993911743164,117.41445922851562,31.31068325042725,39.3617000579834
13.85607107,100.3699979,24.463376998901367,170.65654754638672,160.38267517089844,169.20264434814453,189.7523193359375,218.30892944335935,225.95016479492188,239.52687072753903,242.10648345947263,43.629638671875,33.23043727874756,21.30080986022949,156.88230895996094,168.7559814453125,169.62074279785156,184.02654266357425,215.1342620849609,239.04602813720703,234.0304107666016,243.7136688232422,263.10227966308594,179.99998474121094,189.3832244873047,167.32376098632812,166.7218017578125,169.66461944580078,171.70713806152344,179.28650665283203,204.8788146972656,228.8346176147461,234.72750854492188,235.1950225830078,228.37095642089844,163.4125518798828,28.66283130645752,15.326948165893556,52.82173538208008,172.56964874267578,173.0440216064453,169.23900604248047,214.91946411132807,219.1519088745117,236.08053588867188,217.6060791015625,238.6080093383789,67.21080017089844,153.75259399414062,28.242084503173828,204.89540100097656,170.3895721435547,170.66673278808594,172.4467010498047,213.36639404296875,216.87124633789065,220.1581878662109,237.99464416503903,232.4470977783203,75.48886108398438,40.88532257080078,53.8001594543457,173.72732543945312,133.21519470214844,171.285888671875,175.0229263305664,174.67054748535156,222.83372497558597,226.11593627929688,239.0363006591797,249.64896392822263,245.3441162109375,44.01353073120117,21.07847213745117,23.962478637695312,123.31370544433594,175.03038024902344,178.65349578857422,171.9469451904297,225.9219436645508,226.4280548095703,229.76370239257807,224.2795639038086,228.756103515625,20.62425136566162,30.450803756713867,148.66517639160156,169.37291717529297,173.00489807128906,178.01372528076172,169.14810180664062,224.9850311279297,235.37777709960935,226.7022857666016,242.71436309814453,96.2258071899414,27.39901351928711,43.6678466796875,73.01930236816406,180.5802459716797,180.7286834716797,175.77023315429688,232.21603393554688,210.0138320922852,238.23675537109372,236.3365020751953,250.5230407714844,74.18451690673828,51.63486099243164,46.91495895385742,173.09329223632812,172.76315307617188,177.7974395751953,172.64772033691406,181.15963745117188,206.67212677001956,216.68540954589844,218.40328979492188,213.263298034668,206.56497192382807,29.390594482421875,24.4578800201416
13.93046784,100.3944724,33.82759475708008,171.78125762939453,162.36070251464844,168.38375854492188,181.1783599853516,216.45064544677732,218.480224609375,234.5416259765625,235.07660675048828,52.96490859985352,24.982704162597656,25.00446510314941,148.5704803466797,175.24273681640625,165.9021759033203,182.8283233642578,205.8262481689453,233.05812072753903,224.7008209228516,241.8166961669922,249.05995178222656,62.36852264404297,161.01807403564453,43.78118896484375,160.8209228515625,170.65769958496094,175.06085205078125,177.8804702758789,196.8160095214844,219.25057220458984,227.8958282470703,232.42051696777344,218.2910003662109,107.34590911865234,33.09553527832031,21.182811737060547,61.95539093017578,177.26333618164062,178.1590118408203,167.79576873779297,212.59109497070312,212.0078582763672,230.4073944091797,207.8214263916016,227.4085235595703,55.3048095703125,35.8470344543457,36.32693862915039,177.22293090820312,168.21977996826172,174.61077880859375,177.4091339111328,205.74191284179688,213.86162567138672,211.55833435058597,233.2513427734375,227.49835205078125,103.7670669555664,45.75214767456055,49.82829666137695,174.53854370117188,115.58844757080078,178.1118621826172,181.74969482421875,179.705810546875,209.92218780517575,221.7386779785156,234.71083068847656,235.9797515869141,217.9542388916016,33.9540958404541,23.98029136657715,25.028398513793945,117.17193984985352,175.26490783691406,177.97276306152344,168.61085510253906,227.32645416259768,228.2486724853516,226.42758178710935,220.48301696777344,232.07345581054688,23.94394874572754,26.493091583251957,101.860595703125,172.66224670410156,172.43475341796875,177.46714782714844,170.9466552734375,227.13233184814453,237.4552764892578,227.8404083251953,233.88959503173828,100.7842254638672,30.258424758911133,39.80548477172852,54.605125427246094,180.55951690673828,181.95046997070312,176.63790893554688,229.98377990722656,213.8441619873047,237.1531524658203,238.3976287841797,245.621696472168,80.53772735595703,53.40577125549317,50.43008804321289,170.73985290527344,169.48397827148438,178.5290985107422,173.46533203125,183.3893280029297,206.92398071289065,216.2959747314453,218.94830322265625,215.78243255615237,191.2621917724609,30.22397232055664,27.87977695465088
