,type,year,n_occurence,latitude,longitude
211,wind,2020,1.0,6.934366554128039,100.54542980741354
212,wind,2020,0.0,6.834110236997786,99.92719323524825
213,wind,2020,1.0,13.596895562151218,100.70908693621145
214,wind,2020,0.0,13.396815749013593,99.95329467939018
215,wind,2020,1.0,13.568971154314582,100.21226681824847
216,wind,2020,1.0,13.788581390999266,102.32193777518117
217,wind,2020,3.0,14.628211466686377,101.01735220705412
218,wind,2020,3.0,14.91234927057466,100.34718808134686
219,wind,2020,2.0,17.26353048873597,99.71103982379896
220,wind,2020,0.0,14.609337189970104,99.89156811543974
221,wind,2020,4.0,9.05251233269446,99.0903409109556
222,wind,2020,0.0,14.885973703091247,103.65530213757863
223,wind,2020,1.0,17.940311284134868,102.83336441440757
224,wind,2020,6.0,17.182328108290772,102.30194495447448
225,wind,2020,0.0,14.62405094492467,100.34808555407614
226,wind,2020,4.0,15.892596932460895,104.74132504669909
227,wind,2020,4.0,17.425144758296685,102.86318145309605
228,wind,2020,4.0,17.750871987430397,100.51784029868186
229,wind,2020,2.0,15.349611260851342,99.47777169507522
230,wind,2020,5.0,15.184055573964745,105.11087856130486
231,wind,2021,0.0,8.140298895036075,99.00755702760951
232,wind,2021,0.0,13.77135268917555,100.62255159880364
233,wind,2021,0.0,14.584208913291382,99.04779096470659
234,wind,2021,2.0,16.628164040387258,103.62182640580903
235,wind,2021,3.0,16.33105872411372,99.53466805561666
236,wind,2021,3.0,16.408745747827354,102.57856193774448
237,wind,2021,0.0,12.880818769665028,102.12986786038938
238,wind,2021,1.0,13.606466039221752,101.42540643119744
239,wind,2021,3.0,13.191300740006616,101.20278324690055
240,wind,2021,2.0,15.132705653972614,100.02786698637202
241,wind,2021,0.0,16.031557903013717,101.81742252833277
242,wind,2021,0.0,10.344708845012159,99.06143147023039
243,wind,2021,2.0,19.847269103706772,99.86586681445178
244,wind,2021,10.0,18.791867107775744,98.72762693448183
245,wind,2021,1.0,7.543508589393405,99.59484764255927
246,wind,2021,0.0,12.317119845801914,102.52079304247948
247,wind,2021,2.0,16.718468679984028,98.79318727875791
248,wind,2021,1.0,14.217167803628412,101.171132665719
249,wind,2021,0.0,13.924332563341029,100.10272840546162
250,wind,2021,1.0,17.38407259745835,104.4287771286261
251,wind,2021,2.0,14.956615121373286,102.10972846561535
252,wind,2021,3.0,8.37892299084666,99.78690640086293
253,wind,2021,3.0,15.683490480600515,100.14978275045216
254,wind,2021,0.0,13.924451724123463,100.39243839381135
255,wind,2021,1.0,6.177827875912442,101.71865000855404
256,wind,2021,4.0,18.853269803023007,100.83531950086387
257,wind,2021,1.0,18.148898341471345,103.71017348884088
258,wind,2021,0.0,14.821269437382593,102.95713074821138
259,wind,2021,0.0,14.064938393109594,100.6818142756639
260,wind,2021,0.0,11.947079897799647,99.63511084306548
261,wind,2021,1.0,14.047941646863944,101.64804994467164
262,wind,2021,0.0,6.7306447617597325,101.34970204972382
263,wind,2021,1.0,14.345026596381558,100.52700388605878
264,wind,2021,0.0,19.234380522196133,100.19126680865371
265,wind,2021,1.0,8.562717029111814,98.4456029963924
266,wind,2021,2.0,7.516150762363705,100.0699438228184
267,wind,2021,1.0,16.25959708403817,100.34298441645052
268,wind,2021,3.0,16.98273920593606,100.54290826267558
269,wind,2021,0.0,12.947210693767495,99.6186891238277
270,wind,2021,1.0,16.27822335357501,101.14644874314673
271,wind,2021,2.0,18.19972533864006,100.0647085848686
272,wind,2021,0.0,7.9677941282734945,98.3455186308224
273,wind,2021,0.0,15.999670299999616,103.16549513488901
274,wind,2021,1.0,16.561721594099605,104.51731670864125
275,wind,2021,1.0,18.809845954652083,98.03011575670982
276,wind,2021,2.0,15.895196638032777,104.33849969789593
277,wind,2021,1.0,6.190695545773283,101.22803529551352
278,wind,2021,6.0,15.91959436972968,103.81326531234367
279,wind,2021,0.0,9.970275521153308,98.69884066401633
280,wind,2021,1.0,12.85332640426575,101.4283817096038
281,wind,2021,1.0,13.534766555161525,99.57781452079249
282,wind,2021,4.0,15.10936558157887,100.90762857839357
283,wind,2021,4.0,18.327227993569277,99.51228517238835
284,wind,2021,4.0,18.119023704567674,98.95469129141706
285,wind,2021,0.0,17.40861437092707,101.63512316909184
286,wind,2021,1.0,14.856420712750177,104.3685022115422
287,wind,2021,2.0,17.390085106732556,103.8242578170639
288,wind,2021,1.0,6.934366554128039,100.54542980741354
289,wind,2021,1.0,6.834110236997786,99.92719323524825
290,wind,2021,2.0,13.596895562151218,100.70908693621145
291,wind,2021,0.0,13.396815749013593,99.95329467939018
292,wind,2021,2.0,13.568971154314582,100.21226681824847
293,wind,2021,0.0,13.788581390999266,102.32193777518117
294,wind,2021,4.0,14.628211466686377,101.01735220705412
295,wind,2021,3.0,14.91234927057466,100.34718808134686
296,wind,2021,1.0,17.26353048873597,99.71103982379896
297,wind,2021,1.0,14.609337189970104,99.89156811543974
298,wind,2021,1.0,9.05251233269446,99.0903409109556
299,wind,2021,1.0,14.885973703091247,103.65530213757863
300,wind,2021,1.0,17.940311284134868,102.83336441440757
301,wind,2021,6.0,17.182328108290772,102.30194495447448
302,wind,2021,4.0,14.62405094492467,100.34808555407614
303,wind,2021,3.0,15.892596932460895,104.74132504669909
304,wind,2021,5.0,17.425144758296685,102.86318145309605
305,wind,2021,1.0,17.750871987430397,100.51784029868186
306,wind,2021,2.0,15.349611260851342,99.47777169507522
307,wind,2021,0.0,15.184055573964745,105.11087856130486
308,wind,2022,2.0,8.140298895036075,99.00755702760951
309,wind,2022,1.0,13.77135268917555,100.62255159880364
310,wind,2022,0.0,14.584208913291382,99.04779096470659
311,wind,2022,2.0,16.628164040387258,103.62182640580903
312,wind,2022,1.0,16.33105872411372,99.53466805561666
313,wind,2022,3.0,16.408745747827354,102.57856193774448
314,wind,2022,2.0,12.880818769665028,102.12986786038938
315,wind,2022,0.0,13.606466039221752,101.42540643119744
316,wind,2022,3.0,13.191300740006616,101.20278324690055
317,wind,2022,5.0,15.132705653972614,100.02786698637202
318,wind,2022,9.0,16.031557903013717,101.81742252833277
319,wind,2022,0.0,10.344708845012159,99.06143147023039
320,wind,2022,0.0,19.847269103706772,99.86586681445178
321,wind,2022,1.0,18.791867107775744,98.72762693448183
322,wind,2022,6.0,7.543508589393405,99.59484764255927
323,wind,2022,1.0,12.317119845801914,102.52079304247948
324,wind,2022,6.0,16.718468679984028,98.79318727875791
325,wind,2022,1.0,14.217167803628412,101.171132665719
326,wind,2022,3.0,13.924332563341029,100.10272840546162
327,wind,2022,1.0,17.38407259745835,104.4287771286261
328,wind,2022,2.0,14.956615121373286,102.10972846561535
329,wind,2022,14.0,8.37892299084666,99.78690640086293
330,wind,2022,0.0,15.683490480600515,100.14978275045216
331,wind,2022,0.0,13.924451724123463,100.39243839381135
332,wind,2022,6.0,6.177827875912442,101.71865000855404
333,wind,2022,6.0,18.853269803023007,100.83531950086387
334,wind,2022,1.0,18.148898341471345,103.71017348884088
335,wind,2022,1.0,14.821269437382593,102.95713074821138
336,wind,2022,0.0,14.064938393109594,100.6818142756639
337,wind,2022,0.0,11.947079897799647,99.63511084306548
338,wind,2022,1.0,14.047941646863944,101.64804994467164
339,wind,2022,5.0,6.7306447617597325,101.34970204972382
340,wind,2022,1.0,14.345026596381558,100.52700388605878
341,wind,2022,2.0,19.234380522196133,100.19126680865371
342,wind,2022,2.0,8.562717029111814,98.4456029963924
343,wind,2022,2.0,7.516150762363705,100.0699438228184
344,wind,2022,0.0,16.25959708403817,100.34298441645052
345,wind,2022,0.0,16.98273920593606,100.54290826267558
346,wind,2022,0.0,12.947210693767495,99.6186891238277
347,wind,2022,1.0,16.27822335357501,101.14644874314673
348,wind,2022,1.0,18.19972533864006,100.0647085848686
349,wind,2022,2.0,7.9677941282734945,98.3455186308224
350,wind,2022,1.0,15.999670299999616,103.16549513488901
351,wind,2022,2.0,16.561721594099605,104.51731670864125
352,wind,2022,2.0,18.809845954652083,98.03011575670982
353,wind,2022,6.0,15.895196638032777,104.33849969789593
354,wind,2022,2.0,6.190695545773283,101.22803529551352
355,wind,2022,1.0,15.91959436972968,103.81326531234367
356,wind,2022,1.0,9.970275521153308,98.69884066401633
357,wind,2022,1.0,12.85332640426575,101.4283817096038
358,wind,2022,2.0,13.534766555161525,99.57781452079249
359,wind,2022,0.0,15.10936558157887,100.90762857839357
360,wind,2022,7.0,18.327227993569277,99.51228517238835
361,wind,2022,0.0,18.119023704567674,98.95469129141706
362,wind,2022,0.0,17.40861437092707,101.63512316909184
363,wind,2022,2.0,14.856420712750177,104.3685022115422
364,wind,2022,0.0,17.390085106732556,103.8242578170639
365,wind,2022,1.0,6.934366554128039,100.54542980741354
366,wind,2022,0.0,6.834110236997786,99.92719323524825
367,wind,2022,2.0,13.596895562151218,100.70908693621145
368,wind,2022,0.0,13.396815749013593,99.95329467939018
369,wind,2022,1.0,13.568971154314582,100.21226681824847
370,wind,2022,0.0,13.788581390999266,102.32193777518117
371,wind,2022,0.0,14.628211466686377,101.01735220705412
372,wind,2022,3.0,14.91234927057466,100.34718808134686
373,wind,2022,3.0,17.26353048873597,99.71103982379896
374,wind,2022,0.0,14.609337189970104,99.89156811543974
375,wind,2022,2.0,9.05251233269446,99.0903409109556
376,wind,2022,2.0,14.885973703091247,103.65530213757863
377,wind,2022,0.0,17.940311284134868,102.83336441440757
378,wind,2022,0.0,17.182328108290772,102.30194495447448
379,wind,2022,3.0,14.62405094492467,100.34808555407614
380,wind,2022,10.0,15.892596932460895,104.74132504669909
381,wind,2022,1.0,17.425144758296685,102.86318145309605
382,wind,2022,2.0,17.750871987430397,100.51784029868186
383,wind,2022,1.0,15.349611260851342,99.47777169507522
384,wind,2022,0.0,15.184055573964745,105.11087856130486
385,wind,2023,3.0,8.140298895036075,99.00755702760951
386,wind,2023,0.0,13.77135268917555,100.62255159880364
387,wind,2023,0.0,14.584208913291382,99.04779096470659
388,wind,2023,1.0,16.628164040387258,103.62182640580903
389,wind,2023,8.0,16.33105872411372,99.53466805561666
390,wind,2023,8.0,16.408745747827354,102.57856193774448
391,wind,2023,0.0,12.880818769665028,102.12986786038938
392,wind,2023,2.0,13.606466039221752,101.42540643119744
393,wind,2023,1.0,13.191300740006616,101.20278324690055
394,wind,2023,3.0,15.132705653972614,100.02786698637202
395,wind,2023,9.0,16.031557903013717,101.81742252833277
396,wind,2023,0.0,10.344708845012159,99.06143147023039
397,wind,2023,14.0,19.847269103706772,99.86586681445178
398,wind,2023,8.0,18.791867107775744,98.72762693448183
399,wind,2023,4.0,7.543508589393405,99.59484764255927
400,wind,2023,1.0,12.317119845801914,102.52079304247948
401,wind,2023,6.0,16.718468679984028,98.79318727875791
402,wind,2023,2.0,14.217167803628412,101.171132665719
403,wind,2023,2.0,13.924332563341029,100.10272840546162
404,wind,2023,4.0,17.38407259745835,104.4287771286261
405,wind,2023,1.0,14.956615121373286,102.10972846561535
406,wind,2023,14.0,8.37892299084666,99.78690640086293
407,wind,2023,0.0,15.683490480600515,100.14978275045216
408,wind,2023,0.0,13.924451724123463,100.39243839381135
409,wind,2023,1.0,6.177827875912442,101.71865000855404
410,wind,2023,5.0,18.853269803023007,100.83531950086387
411,wind,2023,0.0,18.148898341471345,103.71017348884088
412,wind,2023,1.0,14.821269437382593,102.95713074821138
413,wind,2023,2.0,14.064938393109594,100.6818142756639
414,wind,2023,1.0,11.947079897799647,99.63511084306548
415,wind,2023,11.0,14.047941646863944,101.64804994467164
416,wind,2023,0.0,6.7306447617597325,101.34970204972382
417,wind,2023,2.0,14.345026596381558,100.52700388605878
418,wind,2023,4.0,19.234380522196133,100.19126680865371
419,wind,2023,2.0,8.562717029111814,98.4456029963924
420,wind,2023,2.0,7.516150762363705,100.0699438228184
421,wind,2023,2.0,16.25959708403817,100.34298441645052
422,wind,2023,0.0,16.98273920593606,100.54290826267558
423,wind,2023,2.0,12.947210693767495,99.6186891238277
424,wind,2023,20.0,16.27822335357501,101.14644874314673
425,wind,2023,4.0,18.19972533864006,100.0647085848686
426,wind,2023,1.0,7.9677941282734945,98.3455186308224
427,wind,2023,4.0,15.999670299999616,103.16549513488901
428,wind,2023,2.0,16.561721594099605,104.51731670864125
429,wind,2023,3.0,18.809845954652083,98.03011575670982
430,wind,2023,11.0,15.895196638032777,104.33849969789593
431,wind,2023,1.0,6.190695545773283,101.22803529551352
432,wind,2023,3.0,15.91959436972968,103.81326531234367
433,wind,2023,1.0,9.970275521153308,98.69884066401633
434,wind,2023,6.0,12.85332640426575,101.4283817096038
435,wind,2023,3.0,13.534766555161525,99.57781452079249
436,wind,2023,3.0,15.10936558157887,100.90762857839357
437,wind,2023,15.0,18.327227993569277,99.51228517238835
438,wind,2023,2.0,18.119023704567674,98.95469129141706
439,wind,2023,2.0,17.40861437092707,101.63512316909184
440,wind,2023,0.0,14.856420712750177,104.3685022115422
441,wind,2023,13.0,17.390085106732556,103.8242578170639
442,wind,2023,3.0,6.934366554128039,100.54542980741354
443,wind,2023,0.0,6.834110236997786,99.92719323524825
444,wind,2023,2.0,13.596895562151218,100.70908693621145
445,wind,2023,1.0,13.396815749013593,99.95329467939018
446,wind,2023,2.0,13.568971154314582,100.21226681824847
447,wind,2023,2.0,13.788581390999266,102.32193777518117
448,wind,2023,1.0,14.628211466686377,101.01735220705412
449,wind,2023,1.0,14.91234927057466,100.34718808134686
450,wind,2023,4.0,17.26353048873597,99.71103982379896
451,wind,2023,1.0,14.609337189970104,99.89156811543974
452,wind,2023,6.0,9.05251233269446,99.0903409109556
453,wind,2023,0.0,14.885973703091247,103.65530213757863
454,wind,2023,2.0,17.940311284134868,102.83336441440757
455,wind,2023,7.0,17.182328108290772,102.30194495447448
456,wind,2023,1.0,14.62405094492467,100.34808555407614
457,wind,2023,12.0,15.892596932460895,104.74132504669909
458,wind,2023,2.0,17.425144758296685,102.86318145309605
459,wind,2023,9.0,17.750871987430397,100.51784029868186
460,wind,2023,4.0,15.349611260851342,99.47777169507522
461,wind,2023,0.0,15.184055573964745,105.11087856130486
462,flood,2018,2.0,8.140298895036075,99.00755702760951
463,flood,2018,0.0,13.77135268917555,100.62255159880364
464,flood,2018,0.0,14.584208913291382,99.04779096470659
465,flood,2018,0.0,16.628164040387258,103.62182640580903
466,flood,2018,0.0,16.33105872411372,99.53466805561666
467,flood,2018,0.0,16.408745747827354,102.57856193774448
468,flood,2018,0.0,12.880818769665028,102.12986786038938
469,flood,2018,0.0,13.606466039221752,101.42540643119744
470,flood,2018,0.0,13.191300740006616,101.20278324690055
471,flood,2018,0.0,15.132705653972614,100.02786698637202
472,flood,2018,0.0,16.031557903013717,101.81742252833277
473,flood,2018,0.0,10.344708845012159,99.06143147023039
474,flood,2018,0.0,19.847269103706772,99.86586681445178
475,flood,2018,0.0,18.791867107775744,98.72762693448183
476,flood,2018,1.0,7.543508589393405,99.59484764255927
477,flood,2018,0.0,12.317119845801914,102.52079304247948
478,flood,2018,0.0,16.718468679984028,98.79318727875791
479,flood,2018,0.0,14.217167803628412,101.171132665719
480,flood,2018,0.0,13.924332563341029,100.10272840546162
481,flood,2018,0.0,17.38407259745835,104.4287771286261
482,flood,2018,0.0,14.956615121373286,102.10972846561535
483,flood,2018,1.0,8.37892299084666,99.78690640086293
484,flood,2018,0.0,15.683490480600515,100.14978275045216
485,flood,2018,0.0,13.924451724123463,100.39243839381135
486,flood,2018,0.0,6.177827875912442,101.71865000855404
487,flood,2018,0.0,18.853269803023007,100.83531950086387
488,flood,2018,0.0,18.148898341471345,103.71017348884088
489,flood,2018,0.0,14.821269437382593,102.95713074821138
490,flood,2018,0.0,14.064938393109594,100.6818142756639
491,flood,2018,3.0,11.947079897799647,99.63511084306548
492,flood,2018,0.0,14.047941646863944,101.64804994467164
493,flood,2018,0.0,6.7306447617597325,101.34970204972382
494,flood,2018,1.0,14.345026596381558,100.52700388605878
495,flood,2018,1.0,19.234380522196133,100.19126680865371
496,flood,2018,1.0,8.562717029111814,98.4456029963924
497,flood,2018,0.0,7.516150762363705,100.0699438228184
